-desc,date,temp_c,text,icon,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,precip_in,humidity,cloud,feelslike_c,vis_miles,uv,gust_mph,gb-defra-index,headache_severity
avrgData,13/03/2022 15:15,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,12.5,230,SW,1004,0,0,71,0,8.3,6,4,17,1,0
avrgData,13/03/2022 16:15,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,11.9,230,SW,1005,0,0,66,0,8.4,6,4,16.8,1,0
avrgData,13/03/2022 17:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,240,WSW,1007,0,0,71,25,7.3,6,3,15.2,1,0
avrgData,13/03/2022 18:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,250,WSW,1008,0,0,76,25,6.7,6,3,11.6,1,0
avrgData,13/03/2022 19:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,260,W,1009,0.1,0,81,0,6,6,2,11,1,0
avrgData,13/03/2022 20:15,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,260,W,1010,0,0,81,0,6,6,1,11.6,1,0
avrgData,13/03/2022 21:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,1.3,260,W,1012,0,0,87,50,5,6,1,13,1,0
avrgData,13/03/2022 22:30,6,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,0,0,N,1013,0.1,0,81,0,4.1,5,1,10.7,1,0
avrgData,13/03/2022 23:30,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,2.5,50,NE,1014,0,0,93,0,1.8,6,1,10.1,1,0
avrgData,14/03/2022 00:15,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,290,WNW,1015,0.1,0,87,0,3.5,6,1,8.5,1,0
avrgData,14/03/2022 01:30,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,1.3,150,SSE,1016,0.1,0,93,0,3.5,6,1,8.5,1,0
avrgData,14/03/2022 02:30,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,360,N,1017,0,0,93,0,2.7,6,1,7.2,1,0
avrgData,14/03/2022 03:30,3,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,40,NE,1017,0,0,100,0,1.4,6,1,7.6,1,0
avrgData,14/03/2022 04:15,3,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,40,NE,1018,0,0,100,25,2.5,6,1,4.3,1,0
avrgData,14/03/2022 05:15,3,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,70,ENE,1019,0,0,93,75,2,6,1,5.8,1,0
avrgData,14/03/2022 06:15,4,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,3.8,20,NNE,1020,0,0,93,100,2.5,6,1,8.1,1,0
avrgData,14/03/2022 07:15,3,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,5.6,40,NE,1021,0,0,93,50,1.4,6,1,8.1,1,0
avrgData,14/03/2022 08:15,4,Moderate or heavy rain shower,http://cdn.weatherapi.com/weather/64x64/day/356.png,4.3,30,NNE,1022,0,0,93,50,3.4,6,3,5.1,1,0
mornData,14/03/2022 08:45,7,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,4.3,50,NE,1023,0,0,93,50,6.8,6,3,5.1,1,0
avrgData,14/03/2022 09:15,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,5.6,60,ENE,1023,0,0,93,50,7.9,6,3,3.8,1,0
avrgData,14/03/2022 10:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,80,E,1023,0,0,76,25,9.5,6,3,4.7,1,0
avrgData,14/03/2022 11:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,60,ENE,1023,0,0,66,25,10.1,6,3,6.3,1,0
avrgData,14/03/2022 12:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,4.3,90,E,1024,0,0,66,25,10.1,6,4,6.3,1,0
avrgData,14/03/2022 13:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,5.6,100,E,1024,0,0,66,25,9.8,6,4,7.2,1,0
avrgData,14/03/2022 14:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,90,E,1023,0,0,62,50,9.7,6,4,8.1,1,0
avrgData,14/03/2022 15:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,80,E,1023,0,0,62,50,10.9,6,4,8.1,1,0
avrgData,14/03/2022 16:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,70,ENE,1023,0,0,66,50,10.1,6,4,6.3,1,0
avrgData,14/03/2022 17:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,90,E,1023,0,0,66,50,9.9,6,4,6.7,1,0
avrgData,14/03/2022 18:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,70,ENE,1023,0,0,71,50,8,6,4,5.1,1,0
avrgData,14/03/2022 19:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,60,ENE,1024,0,0,87,50,4.5,6,3,6,1,0
avrgData,14/03/2022 20:30,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,360,N,1024,0,0,93,50,3.1,6,1,8.1,1,0
avrgData,14/03/2022 21:30,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,60,ENE,1023,0,0,93,50,3.1,6,1,10.1,1,0
avrgData,14/03/2022 22:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,60,ENE,1024,0,0,100,50,4,6,1,11.4,1,0
avrgData,14/03/2022 23:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,40,NE,1023,0,0,100,75,4.7,6,1,14.1,1,0
avrgData,15/03/2022 00:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,70,ENE,1022,0,0,93,75,6.7,6,1,16.8,1,0
avrgData,15/03/2022 01:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,80,E,1022,0,0,100,75,5.5,6,1,16.8,1,0
avrgData,15/03/2022 02:30,8,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,8.1,80,E,1021,0,0,93,0,5.3,4,1,20.1,1,0
avrgData,15/03/2022 03:15,8,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,11.9,70,ENE,1020,0,0,93,0,5.3,5,1,19.7,1,0
avrgData,15/03/2022 04:30,7,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,5.6,80,E,1020,0,0,100,0,4.2,4,1,18.8,1,0
avrgData,15/03/2022 05:15,7,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,6.9,60,ENE,1020,0,0,93,0,4,2,1,19.9,1,0
avrgData,15/03/2022 06:15,6,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,9.4,110,ESE,1020,0,0,93,0,3.1,6,1,17.7,2,0
avrgData,15/03/2022 07:15,7,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,8.1,60,ENE,1020,0,0,100,50,4.5,2,1,16.6,2,0
avrgData,15/03/2022 08:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,80,E,1019,0,0,100,75,7.1,1,2,15.4,2,0
mornData,15/03/2022 08:00,9,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,10.5,70,ENE,1019,0,0,100,50,6.8,2,3,14.8,2,0
avrgData,15/03/2022 09:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,90,E,1019,0,0,100,50,6.8,4,3,14.8,2,0
avrgData,15/03/2022 10:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,100,E,1019,0,0,94,50,7.7,6,3,14.5,2,0
avrgData,15/03/2022 11:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,5.6,110,ESE,1019,0,0,87,50,8.8,6,4,14.1,2,0
avrgData,15/03/2022 12:30,12,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,4.3,110,ESE,1019,0,0,77,0,10.2,6,4,11.9,2,0
avrgData,15/03/2022 13:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,120,ESE,1018,0,0,67,75,11.5,6,4,11.9,2,0
avrgData,15/03/2022 14:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,100,E,1018,0,0,77,75,10.5,6,4,10.3,2,0
avrgData,15/03/2022 15:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,80,E,1017,0,0,82,75,10.8,6,4,8.3,1,0
avrgData,15/03/2022 16:15,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,13.6,150,SSE,1017,0,0,76,0,9.4,6,3,9.8,1,0
avrgData,15/03/2022 17:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,80,E,1017,0,0,82,75,9.9,6,4,7.4,1,0
avrgData,15/03/2022 18:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,90,E,1017,0,0,87,75,8.6,6,4,7.6,1,0
avrgData,15/03/2022 19:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,5.6,90,E,1017,0,0,93,50,8,2,4,6.7,2,0
avrgData,15/03/2022 20:30,8,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,70,ENE,1017,0,0,93,50,7.5,2,1,6.3,2,0
avrgData,15/03/2022 21:15,8,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,80,E,1017,0,0,100,50,7.9,2,1,4.9,2,0
avrgData,15/03/2022 22:15,8,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,3.8,60,ENE,1017,0,0,100,100,7.1,1,1,7.2,2,0
avrgData,15/03/2022 23:15,8,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,3.8,70,ENE,1018,0,0,93,75,7.1,1,1,7.2,2,0
avrgData,16/03/2022 00:15,7,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,3.8,50,NE,1017,0,0,100,50,7,0,1,2.2,2,0
avrgData,16/03/2022 01:15,7,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,3.8,60,ENE,1017,0,0,100,25,7,0,1,2.2,2,0
avrgData,16/03/2022 02:15,7,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,3.8,60,ENE,1017,0,0,100,75,7,0,1,3.6,2,0
avrgData,16/03/2022 03:15,6,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,3.8,30,NNE,1016,0,0,100,75,6,0,1,3.6,2,0
avrgData,16/03/2022 04:30,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,30,NNE,1016,0,0,100,25,4.9,2,1,4,3,0
avrgData,16/03/2022 05:30,6,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,3.8,360,N,1016,0,0,100,0,4.8,0,1,7.8,3,0
avrgData,16/03/2022 06:30,7,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,2.5,290,WNW,1016,0,0,100,50,5,3,1,13.2,3,0
avrgData,16/03/2022 07:15,8,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,5.6,300,WNW,1017,0,0,100,75,5.7,1,1,15.7,3,0
avrgData,16/03/2022 08:30,8,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,6.9,300,WNW,1017,0,0,100,50,5.3,3,3,17.7,3,0
mornData,16/03/2022 08:45,9,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,8.1,300,WNW,1018,0,0,100,75,6.6,3,3,17.7,3,0
avrgData,16/03/2022 09:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,320,NW,1018,0,0,100,75,6.5,6,3,15.4,3,0
avrgData,16/03/2022 10:15,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,11.9,320,NW,1018,0,0,82,75,7.5,6,3,14.5,1,0
avrgData,16/03/2022 11:15,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,12.5,300,WNW,1018,0,0,76,75,7.3,6,3,15.9,1,0
avrgData,16/03/2022 12:30,9,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,17.4,320,NW,1019,0,0,87,75,5.4,3,3,19.9,1,0
avrgData,16/03/2022 13:15,9,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,18.6,310,NW,1020,0,0,81,75,5.2,6,2,22.6,1,0
avrgData,16/03/2022 14:15,9,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,24.2,320,NW,1020,0,0,76,75,5.2,3,2,22.1,1,0
avrgData,16/03/2022 15:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,20.6,320,NW,1020,0,0,76,75,5.1,6,2,23,1,0
avrgData,16/03/2022 16:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,23,330,NNW,1021,0.2,0.01,66,75,4.9,6,2,25.3,1,0
avrgData,16/03/2022 17:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,17.4,320,NW,1022,0,0,66,50,5.2,6,3,22.4,1,0
avrgData,16/03/2022 18:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,320,NW,1023,0,0,71,25,4,6,3,21.9,1,0
avrgData,16/03/2022 19:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,320,NW,1024,0,0,76,25,2.9,6,3,21.5,1,0
avrgData,16/03/2022 20:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,2.5,210,SSW,1025,0,0,75,25,1.8,6,1,19.7,1,0
avrgData,16/03/2022 21:15,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,5.6,290,WNW,1026,0,0,75,0,0.9,6,1,21.7,1,0
avrgData,16/03/2022 22:15,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,290,WNW,1027,0,0,75,0,1.2,6,1,19.9,1,0
avrgData,16/03/2022 23:15,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,290,WNW,1027,0,0,75,0,1.5,6,1,18.8,1,0
avrgData,17/03/2022 00:30,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,5.6,290,WNW,1028,0,0,75,0,1.8,6,1,17.7,1,0
avrgData,17/03/2022 01:30,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,4.3,300,WNW,1028,0,0,81,0,1.8,6,1,17.7,1,0
avrgData,17/03/2022 02:30,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,290,WNW,1029,0,0,87,0,0.7,6,1,17.4,1,0
avrgData,17/03/2022 03:30,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,0,0,N,1029,0,0,87,0,0.8,6,1,17.2,1,0
avrgData,17/03/2022 04:15,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,1.3,90,E,1029,0,0,93,0,1.1,6,1,15.4,1,0
avrgData,17/03/2022 05:15,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,1.3,70,ENE,1029,0,0,93,25,2.4,6,1,15,1,0
avrgData,17/03/2022 06:30,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,1.3,280,W,1030,0,0,93,25,2.6,6,1,13.6,1,0
avrgData,17/03/2022 07:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,1.3,220,SW,1031,0,0,100,50,3.6,6,1,14.5,1,0
avrgData,17/03/2022 08:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,240,WSW,1031,0,0,93,50,6.1,6,3,14.1,1,0
mornData,17/03/2022 08:45,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,230,SW,1031,0,0,81,50,7.3,6,3,14.1,1,0
avrgData,17/03/2022 09:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,220,SW,1032,0,0,76,50,8.6,6,3,10.5,1,0
avrgData,17/03/2022 10:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,230,SW,1032,0,0,76,50,9,6,3,13.2,1,0
avrgData,17/03/2022 11:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,220,SW,1033,0,0,76,25,8.7,6,4,14.3,1,0
avrgData,17/03/2022 12:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,220,SW,1033,0,0,76,25,8.7,6,4,14.1,1,0
avrgData,17/03/2022 13:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,220,SW,1034,0,0,76,25,8.6,6,4,14.3,1,0
avrgData,17/03/2022 14:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,220,SW,1033,0,0,76,25,8.6,6,4,15,1,0
avrgData,17/03/2022 15:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,230,SW,1033,0,0,82,75,8.6,6,4,14.3,1,0
avrgData,17/03/2022 16:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,230,SW,1034,0,0,82,75,8.5,6,4,15.2,1,0
avrgData,17/03/2022 17:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,240,WSW,1034,0,0,82,50,8.6,6,3,15.2,1,0
avrgData,17/03/2022 18:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,230,SW,1035,0,0,87,50,7.9,6,4,11.4,1,0
avrgData,17/03/2022 19:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,240,WSW,1035,0,0,87,75,8.3,6,2,11.6,1,0
avrgData,17/03/2022 20:30,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,200,SSW,1036,0,0,94,50,8.7,6,1,10.5,1,0
avrgData,17/03/2022 21:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,190,S,1036,0,0,94,50,9.2,6,1,8.7,1,0
avrgData,17/03/2022 22:30,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,3.8,230,SW,1037,0,0,94,100,9.4,6,1,7.4,1,0
avrgData,17/03/2022 23:30,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,3.8,200,SSW,1037,0,0,94,100,10.1,6,1,4.9,1,0
avrgData,18/03/2022 00:15,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,3.8,170,S,1038,0,0,94,100,10,6,1,1.3,1,0
avrgData,18/03/2022 01:15,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,1.3,140,SE,1038,0,0,94,100,10,6,1,1.3,1,0
avrgData,18/03/2022 02:15,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,2.5,120,ESE,1038,0,0,87,100,10,6,1,2.5,1,0
avrgData,18/03/2022 03:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,50,NE,1038,0,0,93,50,7,6,1,0.9,1,0
avrgData,18/03/2022 04:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,40,NE,1038,0,0,93,25,7.1,6,1,4.3,1,0
avrgData,18/03/2022 05:15,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,60,ENE,1038,0,0,100,0,2.4,0,1,8.5,1,0
avrgData,18/03/2022 06:30,4,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,6.9,60,ENE,1039,0,0,100,25,2,4,1,10.3,1,0
avrgData,18/03/2022 07:15,5,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,6.9,70,ENE,1039,0,0,93,37,2.6,0,1,13.2,1,0
avrgData,18/03/2022 08:15,7,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,6.9,60,ENE,1039,0,0,100,62,4.6,0,2,15,1,0
mornData,18/03/2022 08:45,8,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,10.5,70,ENE,1039,0,0,100,62,5.9,0,2,15,1,0
avrgData,18/03/2022 09:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,10.5,70,ENE,1039,0,0,100,25,6.6,1,3,14.5,1,0
avrgData,18/03/2022 10:15,12,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,13.6,80,E,1039,0,0,88,50,10,6,3,15.2,1,0
avrgData,18/03/2022 11:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,70,ENE,1040,0,0,82,25,9.7,6,4,16.1,1,0
avrgData,18/03/2022 12:30,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,80,E,1040,0,0,82,25,9.7,6,4,15.7,1,0
avrgData,18/03/2022 13:30,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,90,E,1039,0,0,77,25,10.9,6,4,17.2,1,0
avrgData,18/03/2022 14:30,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,16.1,80,E,1039,0,0,72,25,10.7,6,4,18.8,1,0
avrgData,18/03/2022 15:15,12,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,19.2,90,E,1038,0,0,77,0,9.4,6,4,19,1,0
avrgData,18/03/2022 16:30,12,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,20.6,80,E,1037,0,0,71,0,9.4,6,4,19.2,1,0
avrgData,18/03/2022 17:15,11,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,19.2,80,E,1037,0,0,76,0,8.1,6,4,19.5,1,0
avrgData,18/03/2022 18:30,10,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,18.6,70,ENE,1037,0,0,76,0,6.7,6,4,19.9,1,0
avrgData,18/03/2022 19:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,18.6,70,ENE,1036,0,0,81,0,5.3,6,4,20.8,1,0
avrgData,18/03/2022 20:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,17.4,80,E,1036,0,0,81,0,5.2,6,1,22.4,1,0
avrgData,18/03/2022 21:30,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,18.6,80,E,1036,0,0,81,0,5,6,1,35.8,1,0
avrgData,18/03/2022 22:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,11.9,100,E,1036,0,0,76,0,4.8,6,1,37.6,1,0
avrgData,18/03/2022 23:15,10,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,23,80,E,1035,0,0,76,0,6,6,1,39.4,1,0
avrgData,19/03/2022 00:30,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,24.2,80,E,1034,0,0,81,0,4.5,6,1,41.8,2,0
avrgData,19/03/2022 01:30,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,23,80,E,1034,0,0,81,0,4.5,6,1,41.8,2,0
avrgData,19/03/2022 02:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,21.7,80,E,1033,0,0,81,0,4.5,5,1,41.2,2,0
avrgData,19/03/2022 03:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,20.6,80,E,1032,0,0,81,0,4.5,4,1,41.4,2,0
avrgData,19/03/2022 04:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,18.6,80,E,1031,0,0,81,0,4.5,3,1,42.7,3,0
avrgData,19/03/2022 05:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,21.7,80,E,1031,0,0,81,0,4.5,4,1,41.8,3,0
avrgData,19/03/2022 06:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,20.6,80,E,1031,0,0,81,0,4.5,6,1,43.2,3,0
avrgData,19/03/2022 07:15,9,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,20.6,90,E,1030,0,0,76,0,4.4,6,1,43.6,2,0
avrgData,19/03/2022 08:15,9,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,20.6,90,E,1030,0,0,76,0,4.4,6,3,43.2,2,0
mornData,19/03/2022 08:00,9,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,20.6,90,E,1030,0,0,76,0,4.4,6,3,38,2,0
avrgData,19/03/2022 09:15,10,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,19.2,90,E,1030,0,0,71,0,5.8,6,3,38,2,0
avrgData,19/03/2022 10:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,24.2,90,E,1030,0,0,76,50,5.7,6,3,35.8,2,0
avrgData,19/03/2022 11:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,23,100,E,1029,0,0,71,75,7.1,6,4,32.9,2,0
avrgData,19/03/2022 12:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,21.7,90,E,1029,0,0,76,50,5.8,6,4,31.3,2,0
avrgData,19/03/2022 13:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,26.6,90,E,1028,0,0,76,75,5.8,5,4,31.1,2,0
avrgData,19/03/2022 14:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,21.7,100,E,1027,0,0,76,75,5.8,4,4,31.1,2,0
avrgData,19/03/2022 15:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,23,90,E,1027,0,0,76,50,5.8,4,4,30.6,2,0
avrgData,19/03/2022 16:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,20.6,90,E,1027,0,0,76,25,5.9,4,4,29.3,2,0
avrgData,19/03/2022 17:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,18.6,100,E,1027,0,0,76,25,6.1,3,4,27.3,2,0
avrgData,19/03/2022 18:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,16.1,100,E,1027,0,0,81,50,4.9,3,4,27.5,2,0
avrgData,19/03/2022 19:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,15,90,E,1026,0,0,87,75,4.9,3,4,29.1,2,0
avrgData,19/03/2022 20:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,15,90,E,1026,0,0,87,25,4.9,3,1,28.4,2,0
avrgData,19/03/2022 21:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,15,90,E,1026,0,0,87,75,5,3,1,31.8,2,0
avrgData,19/03/2022 22:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,12.5,80,E,1026,0,0,87,100,6.5,3,1,29.5,3,0
avrgData,19/03/2022 23:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,13.6,90,E,1026,0,0,87,100,6.7,3,1,27.3,3,0
avrgData,20/03/2022 00:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,12.5,90,E,1025,0,0,87,100,6.8,3,1,25.3,3,0
avrgData,20/03/2022 01:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,11.9,80,E,1025,0,0,93,100,5.5,3,1,25.3,3,0
